date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:12:56	23100/23100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:48%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-ASWL-W_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-ASWL-W_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:12:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:12:57%20GMT	http://dfsdeals.co.za/shop/?paged=1&avia_extended_shop_select=yes&product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/shop/index2413.html	(from http://dfsdeals.co.za/shop/)
02:12:57	55810/55810	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:51%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/BIZ-3625-BU_default-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/BIZ-3625-BU_default-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:12:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:12:58%20GMT	http://dfsdeals.co.za/shop/?paged=1&avia_extended_shop_select=yes&product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/shop/indexcf85.html	(from http://dfsdeals.co.za/shop/)
02:12:58	61142/61142	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:12:57%20GMT	http://dfsdeals.co.za/shop/?avia_extended_shop_select=yes&product_order=id	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/shop/index795a.html	(from http://dfsdeals.co.za/shop/)
02:12:59	32125/32125	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:40%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/BAS-8043-BL-MOFR_default-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/BAS-8043-BL-MOFR_default-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:12:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:12:59%20GMT	http://dfsdeals.co.za/shop/?paged=1&avia_extended_shop_select=yes&product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/shop/index66fc.html	(from http://dfsdeals.co.za/shop/)
02:13:00	59903/59903	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:00%20GMT	http://dfsdeals.co.za/product/kids-alti-mac-terry-jacket/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/kids-alti-mac-terry-jacket/index.html	(from http://dfsdeals.co.za/shop/)
02:13:01	26243/26243	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:55:02%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-BBL-N_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-BBL-N_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:13:03	60811/60811	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:02%20GMT	http://dfsdeals.co.za/product/kids-basic-pique-golf-shirt/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/kids-basic-pique-golf-shirt/index.html	(from http://dfsdeals.co.za/shop/)
02:13:03	26345/26345	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:55:10%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/BAS-9015-N_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/BAS-9015-N_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:13:04	32028/32028	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:55:10%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/BAS-9010-N_460_350_1024x1024@2x-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/BAS-9010-N_460_350_1024x1024@2x-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:13:05	59540/59540	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:04%20GMT	http://dfsdeals.co.za/product/kids-promo-t-shirts/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/kids-promo-t-shirts/index.html	(from http://dfsdeals.co.za/shop/)
02:13:05	35179/35179	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:44%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-EPL-BL_default-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-EPL-BL_default-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:13:07	29225/29225	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:55:04%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-EVL-AQ_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-EVL-AQ_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:13:08	59980/59980	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:06%20GMT	http://dfsdeals.co.za/product/ladies-3-4-sleeve-manhattan-striped-shirt/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-3-4-sleeve-manhattan-striped-shirt/index.html	(from http://dfsdeals.co.za/shop/)
02:13:09	60752/60752	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:08%20GMT	http://dfsdeals.co.za/product/ladies-alpha-sweater/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-alpha-sweater/index.html	(from http://dfsdeals.co.za/shop/)
02:13:11	60718/60718	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:10%20GMT	http://dfsdeals.co.za/product/ladies-alpha-track-pants/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-alpha-track-pants/index.html	(from http://dfsdeals.co.za/shop/)
02:13:11	39984/39984	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:50%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-STLL-N_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-STLL-N_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:13:12	40082/40082	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:55:11%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/Maui-Ladies-Racerback-Top-Red-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/Maui-Ladies-Racerback-Top-Red-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:13:14	34630/34630	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:57%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-LHP-LB_default-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-LHP-LB_default-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:13:15	60340/60340	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:13%20GMT	http://dfsdeals.co.za/product/ladies-basic-pique-golf-shirt/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-basic-pique-golf-shirt/index.html	(from http://dfsdeals.co.za/shop/)
02:13:16	67401/67401	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:14%20GMT	http://dfsdeals.co.za/product/ladies-california-t-shirt/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-california-t-shirt/index.html	(from http://dfsdeals.co.za/shop/)
02:13:17	78930/78930	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:15%20GMT	http://dfsdeals.co.za/product/ladies-columbia-tank-top/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-columbia-tank-top/index.html	(from http://dfsdeals.co.za/shop/)
02:13:18	43243/43243	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:58%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-MIL-R_default-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-MIL-R_default-300x300.jpg	(from http://dfsdeals.co.za/shop/)
02:13:19	58280/58280	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:17%20GMT	http://dfsdeals.co.za/product/ladies-epic-jacket/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-epic-jacket/index.html	(from http://dfsdeals.co.za/shop/)
02:13:19	60491/60491	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:18%20GMT	http://dfsdeals.co.za/product/ladies-everyday-golf-shirts/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-everyday-golf-shirts/index.html	(from http://dfsdeals.co.za/shop/)
02:13:20	58882/58882	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:19%20GMT	http://dfsdeals.co.za/product/ladies-long-sleeve-seattle-twill-shirt/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-long-sleeve-seattle-twill-shirt/index.html	(from http://dfsdeals.co.za/shop/)
02:13:21	41468/41468	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:55:08%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ladies-sprint-t-shirt-light-blue-m-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ladies-sprint-t-shirt-light-blue-m-300x300.jpg	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:23	89768/89768	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:20%20GMT	http://dfsdeals.co.za/product/ladies-maui-racerback-top/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-maui-racerback-top/index.html	(from http://dfsdeals.co.za/shop/)
02:13:23	58325/58325	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:21%20GMT	http://dfsdeals.co.za/product/ladies-melrose-golf-shirt/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-melrose-golf-shirt/index.html	(from http://dfsdeals.co.za/shop/)
02:13:23	35920/35920	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:55:08%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-ASMS-RB_default_700x-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-ASMS-RB_default_700x-300x300.jpg	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:24	57811/57811	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:22%20GMT	http://dfsdeals.co.za/product/ladies-michigan-golf-shirt/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-michigan-golf-shirt/index.html	(from http://dfsdeals.co.za/shop/)
02:13:26	60049/60049	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:25%20GMT	http://dfsdeals.co.za/shop/page/3/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/shop/page/3/index.html	(from http://dfsdeals.co.za/shop/)
02:13:26	57560/57560	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:24%20GMT	http://dfsdeals.co.za/shop/page/2/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/shop/page/2/index.html	(from http://dfsdeals.co.za/shop/)
02:13:27	37962/37962	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:25%20GMT	http://dfsdeals.co.za/shop/page/4/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/shop/page/4/index.html	(from http://dfsdeals.co.za/shop/)
02:13:27	34017/34017	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:54%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-CYMS-N_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-CYMS-N_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/product-category/workwear/)
02:13:30	51388/51388	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:28%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?s=	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/index1919.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:30	51339/51339	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:28%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?avia_extended_shop_select=yes&product_order=default	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/index87a2.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:30	51603/51603	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:29%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?avia_extended_shop_select=yes&product_order=menu_order	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/indexd482.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:31	7762/7762	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227f1295be80e4b536b2790c0eb9de8523%22	http://dfsdeals.co.za/product-category/t-shirts/feed/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/feed/index.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:31	51581/51581	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:31%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?avia_extended_shop_select=yes&product_order=title	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/index83d6.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:32	51580/51580	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:32%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?avia_extended_shop_select=yes&product_order=price	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/indexd35f.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:32	51576/51576	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:32%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?avia_extended_shop_select=yes&product_order=date	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/indexf5a5.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:33	51359/51359	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:32%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?avia_extended_shop_select=yes&product_order=popularity	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/index7782.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:35	51343/51343	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:34%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?avia_extended_shop_select=yes&product_order=rating	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/indexfd4a.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:35	28100/28100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:57%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-PGL-BL_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-PGL-BL_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/product-category/golf-shirts/)
02:13:35	51601/51601	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:34%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?avia_extended_shop_select=yes&product_order=relevance	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/indexd178.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:36	51327/51327	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:36%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?avia_extended_shop_select=yes&product_order=rand	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/index291f.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:37	51574/51574	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:36%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?avia_extended_shop_select=yes&product_order=id	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/index795a.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:13:37%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?paged=1&avia_extended_shop_select=yes&product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/index2413.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:37	34584/34584	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:55:04%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-EVM-AQ_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-EVM-AQ_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/product-category/golf-shirts/)
02:13:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:13:38%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?paged=1&avia_extended_shop_select=yes&product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/indexcf85.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:13:38%20GMT	http://dfsdeals.co.za/product-category/t-shirts/?paged=1&avia_extended_shop_select=yes&product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/t-shirts/index66fc.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:40	32257/32257	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:55:03%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-BBM-N_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-BBM-N_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/product-category/golf-shirts/)
02:13:41	59553/59553	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:40%20GMT	http://dfsdeals.co.za/product/ladies-spring-t-shirt/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/ladies-spring-t-shirt/index.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:42	59434/59434	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:41%20GMT	http://dfsdeals.co.za/product/men-all-star-t-shirt/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product/men-all-star-t-shirt/index.html	(from http://dfsdeals.co.za/product-category/t-shirts/)
02:13:42	4680/4680	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227f1295be80e4b536b2790c0eb9de8523%22	http://dfsdeals.co.za/product-category/workwear/feed/	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/workwear/feed/index.html	(from http://dfsdeals.co.za/product-category/workwear/)
02:13:42	39902/39902	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:59%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/BAS-7000-O_default-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/BAS-7000-O_default-300x300.jpg	(from http://dfsdeals.co.za/product-category/golf-shirts/)
02:13:44	41398/41398	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:43%20GMT	http://dfsdeals.co.za/product-category/workwear/?s=	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/workwear/index1919.html	(from http://dfsdeals.co.za/product-category/workwear/)
02:13:44	47795/47795	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:55%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-HAI-LB_default-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-HAI-LB_default-300x300.jpg	(from http://dfsdeals.co.za/product-category/golf-shirts/)
02:13:45	41349/41349	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:45%20GMT	http://dfsdeals.co.za/product-category/workwear/?avia_extended_shop_select=yes&product_order=default	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/workwear/index87a2.html	(from http://dfsdeals.co.za/product-category/workwear/)
02:13:47	41613/41613	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:46%20GMT	http://dfsdeals.co.za/product-category/workwear/?avia_extended_shop_select=yes&product_order=menu_order	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/workwear/indexd482.html	(from http://dfsdeals.co.za/product-category/workwear/)
02:13:49	41591/41591	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:48%20GMT	http://dfsdeals.co.za/product-category/workwear/?avia_extended_shop_select=yes&product_order=title	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/workwear/index83d6.html	(from http://dfsdeals.co.za/product-category/workwear/)
02:13:49	43230/43230	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:49%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-ASW-RB_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-ASW-RB_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/product-category/sweaters/)
02:13:49	49619/49619	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:47%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-PSSL-GY_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-PSSL-GY_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/product-category/sweaters/)
02:13:51	41592/41592	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:50%20GMT	http://dfsdeals.co.za/product-category/workwear/?avia_extended_shop_select=yes&product_order=price	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/workwear/indexd35f.html	(from http://dfsdeals.co.za/product-category/workwear/)
02:13:52	41586/41586	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:51%20GMT	http://dfsdeals.co.za/product-category/workwear/?avia_extended_shop_select=yes&product_order=date	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/workwear/indexf5a5.html	(from http://dfsdeals.co.za/product-category/workwear/)
02:13:52	54598/54598	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:46%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-FNSM-RB_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-FNSM-RB_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/product-category/sweaters/)
02:13:53	41369/41369	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:53%20GMT	http://dfsdeals.co.za/product-category/workwear/?avia_extended_shop_select=yes&product_order=popularity	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/workwear/index7782.html	(from http://dfsdeals.co.za/product-category/workwear/)
02:13:53	40708/40708	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2019:54:44%20GMT	http://dfsdeals.co.za/wp-content/uploads/2020/09/ALT-EPG-BL_default-scaled-300x300.jpg	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/wp-content/uploads/2020/09/ALT-EPG-BL_default-scaled-300x300.jpg	(from http://dfsdeals.co.za/product-category/lightweight-jackets/)
02:13:54	41353/41353	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:13:53%20GMT	http://dfsdeals.co.za/product-category/workwear/?avia_extended_shop_select=yes&product_order=rating	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/workwear/indexfd4a.html	(from http://dfsdeals.co.za/product-category/workwear/)
